,Unnamed: 0,Height,Weight
10893,,1.8288,63.50288
10894,,1.8034,116.119552
10895,,1.7526,88.45044
10896,,1.8288,73.028312
10897,,1.778,90.7184
10898,,1.8034,85.728888
10899,,1.8034,79.3786
10900,,1.8541999999999998,123.377024
10901,,1.8541999999999998,71.667536
10902,,1.7271999999999998,81.64656
10903,,1.778,88.904032
10904,,1.9304,81.64656
10905,,1.8541999999999998,112.037224
10906,,1.7271999999999998,124.7378
10907,,1.7018,97.068688
10908,,1.8034,92.98636
10909,,1.8796,104.32616
10910,,1.7526,92.98636
10911,,1.8288,77.11064
10912,,1.7526,95.25431999999999
10913,,1.651,83.91452
10914,,1.8034,80.739376
10915,,1.6764,74.84268
10916,,1.7018,77.11064
10917,,1.6764,87.089664
10918,,1.8034,94.347136
10919,,1.7018,77.11064
10920,,1.8288,90.7184
10921,,1.8541999999999998,94.80072799999999
10922,,1.6764,86.18248
10923,,1.7271999999999998,94.347136
10924,,1.778,72.57472
10925,,1.7271999999999998,85.728888
10926,,1.651,72.121128
10927,,1.778,105.686936
10928,,1.651,89.357624
10929,,1.8034,81.64656
10930,,1.7526,77.11064
10931,,1.7526,63.50288
10932,,1.7526,102.0582
10933,,1.651,73.481904
10934,,1.8288,90.7184
10935,,1.8034,79.3786
10936,,1.6764,68.0388
10937,,1.8796,86.18248
10938,,1.7018,77.11064
10939,,1.7018,74.84268
10940,,1.7526,90.7184
10941,,1.778,97.52228
10942,,1.6764,79.3786
10943,,1.7018,99.79024
10944,,1.7526,97.52228
10945,,1.7018,68.0388
10946,,1.778,90.7184
10947,,1.8034,115.66596
10948,,1.8288,83.91452
10949,,1.9304,109.31567199999999
10950,,1.8288,73.935496
10951,,1.7271999999999998,99.79024
10952,,1.7018,77.11064
10953,,1.8034,90.7184
10954,,1.8288,75.296272
10955,,1.8288,88.45044
10956,,1.8288,77.11064
10957,,1.778,95.25431999999999
10958,,1.7271999999999998,83.91452
10959,,1.7271999999999998,68.945984
10960,,1.7018,74.84268
10961,,1.905,122.46984
10962,,1.8034,99.79024
10963,,1.7526,88.45044
10964,,1.7018,106.59412
10965,,1.8288,91.625584
10966,,1.8034,89.357624
10967,,1.8034,108.86207999999999
10968,,1.778,101.604608
10969,,1.8288,91.625584
10970,,1.8288,91.171992
10971,,1.7526,86.18248
10972,,1.7018,104.32616
10973,,1.8288,112.490816
10974,,1.7018,61.23492
10975,,1.8288,90.7184
10976,,1.7271999999999998,86.18248
10977,,1.7018,95.25431999999999
10978,,1.8541999999999998,111.13004
10979,,1.8541999999999998,102.0582
10980,,1.7018,81.64656
10981,,1.8034,108.86207999999999
10982,,1.7018,71.667536
10983,,1.778,77.11064
10984,,1.778,99.79024
10985,,1.6764,108.86207999999999
10986,,1.8288,113.398
10987,,1.6001999999999998,83.91452
10988,,1.8034,79.3786
10989,,1.8288,92.98636
10990,,1.7271999999999998,81.64656
10991,,1.8288,86.18248
10992,,1.778,83.91452
10993,,1.7526,84.368112
10994,,1.6764,97.52228
10995,,1.7271999999999998,70.30676
10996,,1.778,77.11064
10997,,1.778,117.93392
10998,,1.8034,90.7184
10999,,1.8034,164.653896
11000,,1.7018,79.3786
11001,,1.7526,90.7184
11002,,1.8541999999999998,127.00576
11003,,1.7526,83.460928
11004,,1.6256,92.532768
11005,,1.778,58.96696
11006,,1.905,85.275296
11007,,1.778,100.243832
11008,,1.6764,106.59412
11009,,1.7271999999999998,78.017824
11010,,1.778,91.171992
11011,,1.7271999999999998,83.91452
11012,,1.7526,70.30676
11013,,1.6764,85.728888
11014,,1.7271999999999998,63.049288
11015,,1.6764,79.3786
11016,,1.6764,79.83219199999999
11017,,1.8541999999999998,90.7184
11018,,1.8796,90.7184
11019,,1.8034,101.151016
11020,,1.7018,97.52228
11021,,1.9811999999999999,104.32616
11022,,1.7271999999999998,81.64656
11023,,1.8288,81.64656
11024,,1.778,85.728888
11025,,1.7271999999999998,81.64656
11026,,1.7018,93.439952
11027,,1.7271999999999998,92.98636
11028,,1.7018,108.86207999999999
11029,,1.905,104.32616
11030,,1.7526,88.45044
11031,,1.7018,79.3786
11032,,1.6764,74.84268
11033,,1.8034,84.821704
11034,,1.905,117.93392
11035,,1.7271999999999998,86.18248
11036,,1.7271999999999998,99.79024
11037,,1.7018,78.471416
11038,,1.8796,92.079176
11039,,1.7526,80.28578399999999
11040,,1.651,70.30676
11041,,1.778,90.7184
11042,,1.7526,90.7184
11043,,1.7018,72.57472
11044,,1.8796,74.84268
11045,,1.6256,81.64656
11046,,1.7526,106.59412
11047,,1.8288,90.7184
11048,,1.7526,81.64656
11049,,1.8034,171.911368
11050,,1.8541999999999998,88.904032
11051,,1.778,129.27372
11052,,1.778,92.98636
11053,,1.7018,77.11064
11054,,1.7526,63.50288
11055,,1.9811999999999999,136.0776
11056,,1.7018,82.553744
11057,,1.6764,99.79024
11058,,1.7271999999999998,96.615096
11059,,1.8034,91.171992
11060,,1.7271999999999998,136.0776
11061,,1.8796,129.27372
11062,,1.6764,74.84268
11063,,1.6764,76.657048
11064,,1.7018,97.52228
11065,,1.8034,102.0582
11066,,1.778,88.45044
11067,,1.7526,77.11064
11068,,1.7526,95.25431999999999
11069,,1.651,77.11064
11070,,1.9304,97.52228
11071,,1.8541999999999998,95.25431999999999
11072,,1.6764,102.0582
11073,,1.8034,85.275296
11074,,1.7271999999999998,98.883056
11075,,1.8034,88.904032
11076,,1.7271999999999998,70.760352
11077,,1.651,63.50288
11078,,1.8541999999999998,102.511792
11079,,1.7271999999999998,117.93392
11080,,1.7526,65.77083999999999
11081,,1.8288,78.017824
11082,,1.7526,113.398
11083,,1.7271999999999998,86.18248
11084,,1.8034,87.089664
11085,,1.8796,131.54167999999999
11086,,1.8796,83.460928
11087,,1.7526,102.0582
11088,,1.778,222.26008
11089,,1.778,122.46984
11090,,1.7526,86.18248
11091,,1.8034,104.32616
11092,,1.9558,77.11064
11093,,1.7526,87.089664
11094,,1.778,102.0582
11095,,1.8288,120.20188
11096,,1.5748,70.30676
11097,,1.8541999999999998,89.357624
11098,,1.7526,92.98636
11099,,1.8796,110.222856
11100,,1.8034,108.86207999999999
11101,,1.651,81.64656
11102,,1.8288,90.7184
11103,,1.7018,86.18248
11104,,1.8034,92.98636
11105,,1.6764,74.84268
11106,,1.8288,92.98636
11107,,1.8288,90.7184
11108,,1.778,77.11064
11109,,1.7271999999999998,72.57472
11110,,1.8034,79.3786
11111,,1.8541999999999998,81.64656
11112,,1.778,84.368112
11113,,1.7526,95.25431999999999
11114,,1.778,88.45044
11115,,1.8034,79.3786
11116,,1.651,74.84268
11117,,1.7526,83.91452
11118,,1.6256,83.91452
11119,,1.905,130.634496
11120,,1.7526,108.86207999999999
11121,,1.8034,83.91452
11122,,1.8034,90.7184
11123,,1.651,77.11064
11124,,1.6256,66.678024
11125,,1.8034,79.3786
11126,,1.778,102.0582
11127,,1.7018,92.98636
11128,,1.905,114.305184
11129,,1.8288,77.11064
11130,,1.7271999999999998,88.45044
11131,,1.778,99.79024
11132,,1.8288,81.64656
11133,,1.8288,95.25431999999999
11134,,1.6764,66.224432
11135,,1.651,54.431039999999996
11136,,1.8034,86.18248
11137,,1.8541999999999998,102.0582
11138,,1.8288,83.007336
11139,,1.8541999999999998,97.52228
11140,,1.8796,68.0388
11141,,1.7018,68.0388
11142,,1.6001999999999998,63.50288
11143,,1.7526,106.59412
11144,,1.8288,120.20188
11145,,1.8796,106.59412
11146,,1.8288,104.779752
11147,,1.8541999999999998,99.79024
11148,,1.7526,72.57472
11149,,1.7271999999999998,88.904032
11150,,1.7526,70.30676
11151,,1.7526,163.29312
11152,,1.778,79.3786
11153,,1.8034,92.98636
11154,,1.6764,85.728888
11155,,1.778,77.11064
11156,,1.7526,74.84268
11157,,1.7271999999999998,86.18248
11158,,1.8034,113.398
11159,,1.8288,95.25431999999999
11160,,1.7526,70.30676
11161,,1.651,72.57472
11162,,1.7526,71.667536
11163,,1.6764,75.296272
11164,,1.8288,99.79024
11165,,1.9304,108.86207999999999
11166,,1.7526,88.45044
11167,,1.9304,88.45044
11168,,1.7018,84.821704
11169,,1.8288,77.11064
11170,,1.905,102.0582
11171,,1.7271999999999998,81.64656
11172,,1.651,77.11064
11173,,1.8034,79.83219199999999
11174,,1.7271999999999998,72.121128
11175,,1.6764,79.3786
11176,,1.778,70.30676
11177,,1.651,65.77083999999999
11178,,1.7526,124.7378
11179,,1.905,70.760352
11180,,1.7018,86.636072
11181,,1.7018,64.863656
11182,,1.778,87.543256
11183,,1.8288,115.66596
11184,,1.8541999999999998,100.243832
11185,,1.8034,85.728888
11186,,1.524,90.7184
11187,,1.778,69.853168
11188,,1.905,129.727312
11189,,1.7018,65.77083999999999
11190,,1.7526,92.98636
11191,,1.8541999999999998,95.25431999999999
11192,,1.6764,120.20188
11193,,1.5493999999999999,90.7184
11194,,1.8541999999999998,95.25431999999999
11195,,1.778,80.28578399999999
11196,,1.7526,88.45044
11197,,1.8034,66.678024
11198,,1.8034,100.697424
11199,,1.778,97.52228
11200,,1.7526,108.408488
11201,,1.8541999999999998,79.3786
11202,,1.8034,81.64656
11203,,1.8796,97.52228
11204,,1.5748,96.161504
11205,,1.8034,70.30676
11206,,1.7526,88.45044
11207,,1.7526,98.883056
11208,,1.7018,92.98636
11209,,1.8034,67.131616
11210,,1.778,90.7184
11211,,1.8541999999999998,90.7184
11212,,1.8541999999999998,72.57472
11213,,1.8541999999999998,102.0582
11214,,1.8541999999999998,106.59412
11215,,1.8034,77.11064
11216,,1.8034,95.25431999999999
11217,,1.778,72.57472
11218,,1.8796,104.32616
11219,,1.8288,90.7184
11220,,1.7526,81.64656
11221,,1.8288,78.925008
11222,,1.778,74.84268
11223,,1.8541999999999998,95.25431999999999
11224,,1.7018,77.11064
11225,,1.7271999999999998,117.93392
11226,,1.9304,90.7184
11227,,1.7018,72.57472
11228,,1.6764,77.11064
11229,,1.8288,95.25431999999999
11230,,1.7271999999999998,74.84268
11231,,1.778,115.212368
11232,,1.778,72.57472
11233,,1.778,92.98636
11234,,1.7271999999999998,83.91452
11235,,1.778,86.18248
11236,,1.7018,74.84268
11237,,1.8796,92.98636
11238,,1.8288,148.778176
11239,,2.0827999999999998,89.811216
11240,,1.778,96.161504
11241,,1.7018,81.64656
11242,,1.7018,92.98636
11243,,1.7271999999999998,90.7184
11244,,1.8034,94.80072799999999
11245,,1.8288,84.821704
11246,,1.7526,78.017824
11247,,1.8288,106.59412
11248,,1.6764,80.28578399999999
11249,,1.7018,81.64656
11250,,1.7271999999999998,99.336648
11251,,1.8034,74.84268
11252,,1.778,102.0582
11253,,1.8288,77.11064
11254,,1.7526,76.203456
11255,,1.7018,73.028312
11256,,1.8288,76.657048
11257,,1.7018,97.52228
11258,,1.7018,81.192968
11259,,1.8541999999999998,81.64656
11260,,1.7271999999999998,88.904032
11261,,1.6764,77.11064
11262,,1.7526,79.83219199999999
11263,,1.8034,90.7184
11264,,1.778,75.749864
11265,,1.7271999999999998,74.389088
11266,,1.7018,103.872568
11267,,1.905,102.0582
11268,,2.1082,102.0582
11269,,1.7018,99.79024
11270,,1.8541999999999998,103.872568
11271,,1.7271999999999998,97.975872
11272,,1.778,86.18248
11273,,1.8288,88.904032
11274,,1.6764,115.66596
11275,,1.778,127.00576
11276,,1.651,81.64656
11277,,1.7271999999999998,108.86207999999999
11278,,1.7526,97.52228
11279,,1.8541999999999998,74.84268
11280,,1.778,90.7184
11281,,1.8034,96.615096
11282,,1.7526,97.52228
11283,,1.7018,68.0388
11284,,1.7271999999999998,90.7184
11285,,1.7018,81.64656
11286,,1.7271999999999998,70.30676
11287,,1.8034,86.18248
11288,,1.8796,99.79024
11289,,1.905,117.93392
11290,,1.778,102.0582
11291,,1.778,106.59412
11292,,1.7526,79.83219199999999
11293,,1.651,81.64656
11294,,1.6764,77.11064
11295,,1.7271999999999998,97.52228
11296,,1.778,78.017824
11297,,1.5748,81.64656
11298,,1.8288,61.23492
11299,,1.8034,104.32616
11300,,1.8034,72.57472
11301,,1.8288,113.398
11302,,1.8034,82.100152
11303,,1.7018,91.171992
11304,,1.7526,81.64656
11305,,1.8796,92.079176
11306,,1.8541999999999998,72.57472
11307,,1.7526,72.57472
11308,,1.7018,158.7572
11309,,1.8034,79.83219199999999
11310,,1.7018,81.64656
11311,,1.7526,85.275296
11312,,1.8288,80.739376
11313,,1.8288,97.52228
11314,,1.8541999999999998,95.707912
11315,,1.7526,79.3786
11316,,1.9304,90.7184
11317,,1.6764,56.699
11318,,1.7018,81.64656
11319,,1.8288,98.883056
11320,,1.8288,103.418976
11321,,1.778,81.64656
11322,,1.778,86.18248
11323,,1.6764,68.0388
11324,,1.8034,72.57472
11325,,1.8034,119.748288
11326,,1.8034,85.275296
11327,,1.7018,72.57472
11328,,1.7018,106.140528
11329,,1.7526,102.0582
11330,,1.8034,75.749864
11331,,1.8541999999999998,94.347136
11332,,1.778,94.80072799999999
11333,,1.8288,92.079176
11334,,1.778,81.64656
11335,,1.8034,83.91452
11336,,1.8796,92.98636
11337,,1.7018,82.100152
11338,,1.7526,88.45044
11339,,1.7526,72.57472
11340,,1.8034,90.7184
11341,,1.778,87.996848
11342,,1.8288,79.3786
11343,,1.778,81.64656
11344,,1.8288,86.18248
11345,,1.8288,79.3786
11346,,1.7526,69.399576
11347,,1.7526,94.80072799999999
11348,,1.778,74.84268
11349,,1.8034,99.336648
11350,,1.7018,100.697424
11351,,1.6764,93.893544
11352,,1.7271999999999998,74.84268
11353,,1.8796,72.57472
11354,,1.7271999999999998,111.13004
11355,,1.8034,82.100152
11356,,1.9304,92.98636
11357,,1.8034,83.460928
11358,,1.8796,88.45044
11359,,1.8288,111.13004
11360,,1.778,90.264808
11361,,1.905,81.64656
11362,,1.6764,74.389088
11363,,1.651,77.11064
11364,,1.7526,81.64656
11365,,1.778,84.821704
11366,,1.8288,87.089664
11367,,1.8034,113.398
11368,,1.778,102.0582
11369,,1.8034,64.863656
11370,,1.778,79.3786
11371,,1.778,113.398
11372,,1.9558,129.27372
11373,,1.905,147.4174
11374,,1.8541999999999998,113.398
11375,,1.7018,92.98636
11376,,1.6764,83.91452
11377,,1.7526,68.0388
11378,,1.7018,83.91452
11379,,1.8796,79.3786
11380,,1.8541999999999998,70.30676
11381,,1.7018,83.91452
11382,,1.8541999999999998,106.59412
11383,,1.7526,90.7184
11384,,1.7271999999999998,92.98636
11385,,1.6764,83.007336
11386,,1.5493999999999999,58.96696
11387,,1.778,108.86207999999999
11388,,1.778,81.64656
11389,,1.9811999999999999,70.30676
11390,,1.8034,89.357624
11391,,1.6764,86.18248
11392,,1.7526,111.13004
11393,,1.7526,102.0582
11394,,1.8288,88.904032
11395,,1.8034,72.57472
11396,,1.7526,68.0388
11397,,1.8034,102.0582
11398,,1.8288,104.32616
11399,,1.7271999999999998,74.84268
11400,,1.8541999999999998,117.93392
11401,,1.7018,106.59412
11402,,1.7271999999999998,83.91452
11403,,1.6764,77.564232
11404,,1.8034,63.956472
11405,,1.7018,68.945984
11406,,1.7018,95.25431999999999
11407,,1.7271999999999998,89.357624
11408,,1.7526,88.45044
11409,,1.7526,111.13004
11410,,1.7526,87.089664
11411,,2.0065999999999997,136.0776
11412,,1.7018,77.11064
11413,,1.7526,79.83219199999999
11414,,1.7526,83.007336
11415,,1.6764,79.3786
11416,,1.8034,85.275296
11417,,1.8034,84.821704
11418,,1.8034,73.481904
11419,,1.8541999999999998,117.93392
11420,,1.778,92.98636
11421,,1.8288,88.45044
11422,,1.9558,165.56108
11423,,1.8796,99.336648
11424,,1.7271999999999998,99.79024
11425,,1.7526,79.83219199999999
11426,,1.8796,108.86207999999999
11427,,1.8796,102.0582
11428,,1.7018,79.3786
11429,,1.6764,97.52228
11430,,1.8288,81.64656
11431,,1.778,113.398
11432,,1.7018,95.25431999999999
11433,,1.8796,120.20188
11434,,1.8034,125.644984
11435,,1.778,88.904032
11436,,1.7526,102.0582
11437,,1.8288,86.18248
11438,,1.7018,86.18248
11439,,1.7271999999999998,74.84268
11440,,1.8288,95.25431999999999
11441,,1.7526,68.0388
11442,,1.8288,87.089664
11443,,1.9304,102.0582
11444,,1.7018,53.523856
11445,,1.8288,104.32616
11446,,1.8034,94.80072799999999
11447,,1.7018,75.749864
11448,,1.7271999999999998,97.52228
11449,,1.8288,88.45044
11450,,1.8796,113.398
11451,,1.7271999999999998,77.11064
11452,,1.7018,70.30676
11453,,1.7018,74.84268
11454,,1.651,97.52228
11455,,1.905,122.46984
11456,,1.6764,58.059776
11457,,1.5748,72.57472
11458,,1.6764,83.91452
11459,,1.8288,83.91452
11460,,1.8541999999999998,93.893544
11461,,1.8796,90.7184
11462,,1.8541999999999998,102.965384
11463,,1.7271999999999998,124.7378
11464,,1.8541999999999998,99.79024
11465,,1.905,115.66596
11466,,1.6001999999999998,72.57472
11467,,1.905,104.32616
11468,,1.7526,94.347136
11469,,1.8288,104.32616
11470,,2.032,153.314096
11471,,1.8034,90.7184
11472,,1.6256,97.52228
11473,,1.7018,72.57472
11474,,1.8288,106.59412
11475,,1.8288,87.543256
11476,,1.8288,108.86207999999999
11477,,1.9558,120.20188
11478,,1.8034,80.739376
11479,,1.7018,92.98636
11480,,1.6256,88.45044
11481,,1.651,95.25431999999999
11482,,1.8541999999999998,104.32616
11483,,1.8288,106.59412
11484,,1.778,83.91452
11485,,1.7526,56.245408
11486,,1.8288,78.017824
11487,,1.7271999999999998,72.57472
11488,,1.8796,108.86207999999999
11489,,1.8796,113.398
11490,,1.8034,90.7184
11491,,1.7271999999999998,95.25431999999999
11492,,1.8034,108.86207999999999
11493,,1.8288,99.79024
11494,,1.8541999999999998,115.66596
11495,,1.778,77.11064
11496,,1.8541999999999998,107.954896
11497,,1.8288,113.398
11498,,1.6001999999999998,65.77083999999999
11499,,1.8288,86.18248
11500,,1.7526,77.11064
11501,,1.8541999999999998,97.52228
11502,,1.8541999999999998,85.275296
11503,,1.6256,70.760352
11504,,1.8288,81.64656
11505,,1.7018,76.203456
11506,,1.8288,88.45044
11507,,1.8034,100.243832
11508,,1.7526,58.96696
11509,,1.651,77.11064
11510,,1.6764,96.161504
11511,,1.8288,99.79024
11512,,1.6764,79.3786
11513,,1.6764,104.32616
11514,,1.8541999999999998,89.357624
11515,,1.5493999999999999,85.728888
11516,,1.7526,77.11064
11517,,1.778,97.975872
11518,,1.6764,74.84268
11519,,1.8034,83.91452
11520,,1.8541999999999998,95.25431999999999
11521,,1.8034,116.119552
11522,,1.7018,108.86207999999999
11523,,1.8288,113.398
11524,,1.651,72.57472
11525,,1.6764,113.398
11526,,1.778,74.84268
11527,,1.8288,90.7184
11528,,1.8034,120.20188
11529,,1.8288,92.98636
11530,,1.8541999999999998,102.0582
11531,,1.778,79.3786
11532,,1.8288,95.25431999999999
11533,,1.6764,79.3786
11534,,1.778,89.357624
11535,,1.905,90.7184
11536,,1.8541999999999998,136.0776
11537,,1.7271999999999998,77.11064
11538,,1.7526,88.904032
11539,,1.778,90.7184
11540,,1.8288,111.583632
11541,,1.8034,87.996848
11542,,1.8288,77.564232
11543,,1.8034,83.91452
11544,,1.8541999999999998,90.7184
11545,,1.6764,81.64656
11546,,1.7526,108.86207999999999
11547,,1.8796,117.026736
11548,,1.8034,83.91452
11549,,1.6764,65.77083999999999
11550,,1.905,102.0582
11551,,1.7526,98.883056
11552,,1.7271999999999998,86.18248
11553,,1.8541999999999998,83.91452
11554,,1.651,86.18248
11555,,1.7526,77.11064
11556,,1.7018,64.410064
11557,,1.7526,79.3786
11558,,1.8796,92.532768
11559,,1.6764,68.0388
11560,,1.8288,112.944408
11561,,1.7526,73.028312
11562,,1.778,117.480328
11563,,1.7526,87.996848
11564,,1.7526,88.45044
11565,,1.8034,102.0582
11566,,1.8288,104.32616
11567,,1.778,98.883056
11568,,1.778,87.996848
11569,,1.905,92.532768
11570,,1.778,104.32616
11571,,1.6256,90.264808
11572,,1.9304,109.76926399999999
11573,,1.6764,79.3786
11574,,1.7526,95.25431999999999
11575,,1.905,86.18248
11576,,1.7018,83.91452
11577,,1.7526,81.64656
11578,,1.7018,68.0388
11579,,1.8288,83.007336
11580,,1.8034,111.13004
11581,,1.8288,83.91452
11582,,1.8034,95.707912
11583,,1.6764,83.91452
11584,,1.9304,112.037224
11585,,1.8288,84.821704
11586,,1.8034,78.925008
11587,,1.7526,92.98636
11588,,1.8288,97.52228
11589,,1.778,63.50288
11590,,1.7526,113.398
11591,,1.7018,104.32616
11592,,1.7526,106.59412
11593,,1.8288,96.161504
11594,,1.7271999999999998,99.79024
11595,,1.6764,73.481904
11596,,1.8288,65.317248
11597,,1.8541999999999998,88.45044
11598,,1.6764,63.049288
11599,,1.7271999999999998,108.86207999999999
11600,,1.778,127.00576
11601,,1.778,74.84268
11602,,1.778,81.64656
11603,,1.8541999999999998,118.841104
11604,,1.5748,64.410064
11605,,1.8288,68.0388
11606,,1.7526,73.028312
11607,,1.9811999999999999,106.59412
11608,,1.7271999999999998,95.25431999999999
11609,,1.7271999999999998,68.0388
11610,,1.7526,90.7184
11611,,1.7526,68.0388
11612,,1.8541999999999998,130.180904
11613,,1.7018,95.25431999999999
11614,,1.8288,90.7184
11615,,1.7526,83.91452
11616,,1.8541999999999998,109.31567199999999
11617,,1.7018,77.11064
11618,,1.8288,110.676448
11619,,1.8288,74.84268
11620,,1.6001999999999998,55.338224
11621,,1.7526,95.707912
11622,,1.9304,163.29312
11623,,1.7526,81.64656
11624,,1.9304,94.80072799999999
11625,,1.8288,87.543256
11626,,1.7271999999999998,85.728888
11627,,1.7526,157.850016
11628,,1.6764,74.84268
11629,,1.905,118.387512
11630,,1.7271999999999998,86.18248
11631,,1.6764,67.131616
11632,,1.8288,114.305184
11633,,1.8288,123.377024
11634,,1.7018,81.64656
11635,,1.7526,76.657048
11636,,1.7271999999999998,105.686936
11637,,1.778,92.98636
11638,,1.7526,92.98636
11639,,1.8541999999999998,105.686936
11640,,1.6764,95.25431999999999
11641,,1.8034,95.25431999999999
11642,,1.8288,92.079176
11643,,1.8541999999999998,97.52228
11644,,1.8034,85.728888
11645,,1.8288,104.32616
11646,,1.7271999999999998,83.91452
11647,,1.6764,79.3786
11648,,1.6764,68.0388
11649,,1.5493999999999999,70.30676
11650,,1.7526,88.45044
11651,,1.7271999999999998,92.98636
11652,,1.9558,127.00576
11653,,1.8541999999999998,108.86207999999999
11654,,1.6764,108.86207999999999
11655,,1.8288,90.7184
11656,,1.8288,98.429464
11657,,1.7526,74.84268
11658,,1.8541999999999998,97.52228
11659,,1.8288,77.11064
11660,,1.7271999999999998,86.18248
11661,,1.7271999999999998,81.192968
11662,,1.778,89.811216
11663,,1.7018,77.11064
11664,,1.6256,56.699
11665,,1.778,78.017824
11666,,1.7018,77.11064
11667,,1.8796,136.0776
11668,,1.9558,151.046136
11669,,1.905,123.377024
11670,,1.651,77.11064
11671,,1.7526,129.27372
11672,,1.8288,86.18248
11673,,1.7271999999999998,77.11064
11674,,1.6764,89.811216
11675,,1.8288,104.32616
11676,,1.7018,108.86207999999999
11677,,1.778,77.11064
11678,,1.8034,77.11064
11679,,1.8288,111.13004
11680,,1.8796,77.11064
11681,,1.778,99.336648
11682,,1.7271999999999998,58.96696
11683,,1.7526,83.91452
11684,,1.778,82.100152
11685,,1.8034,83.91452
11686,,1.6764,75.296272
11687,,1.8034,90.7184
11688,,1.905,82.100152
11689,,1.8796,97.52228
11690,,1.778,63.50288
11691,,1.7018,72.57472
11692,,1.6764,82.100152
11693,,1.778,61.23492
11694,,1.7526,95.25431999999999
11695,,1.8034,78.017824
11696,,1.7271999999999998,102.0582
11697,,1.7526,81.64656
11698,,1.651,81.192968
11699,,1.7526,108.86207999999999
11700,,1.6764,79.3786
11701,,1.5493999999999999,80.28578399999999
11702,,1.5748,72.57472
11703,,1.8541999999999998,131.54167999999999
11704,,1.8034,97.52228
11705,,1.8796,127.00576
11706,,1.778,74.389088
11707,,1.7271999999999998,86.18248
11708,,1.8288,93.439952
11709,,1.6256,86.18248
11710,,1.7526,90.7184
11711,,1.8796,101.604608
11712,,1.8796,81.64656
11713,,1.7526,94.80072799999999
11714,,1.7271999999999998,88.45044
11715,,1.7018,77.11064
11716,,1.8288,122.46984
11717,,1.8796,102.0582
11718,,1.7526,81.64656
11719,,1.8541999999999998,97.52228
11720,,1.7018,74.389088
11721,,1.7018,88.45044
11722,,1.8541999999999998,77.11064
11723,,1.8034,68.0388
11724,,1.7526,98.429464
11725,,1.778,68.0388
11726,,1.8034,83.91452
11727,,1.778,104.32616
11728,,1.8034,74.84268
11729,,1.8034,78.017824
11730,,1.9558,106.59412
11731,,1.8288,70.30676
11732,,1.905,97.52228
11733,,1.651,72.57472
11734,,1.8034,92.98636
11735,,1.778,102.0582
11736,,1.8034,94.347136
11737,,1.778,131.54167999999999
11738,,1.6001999999999998,70.760352
11739,,1.7526,74.84268
11740,,1.8288,90.7184
11741,,1.8034,86.18248
11742,,1.8288,77.11064
11743,,1.7526,99.79024
11744,,1.8034,65.77083999999999
11745,,1.8034,81.64656
11746,,1.8796,110.222856
11747,,1.7271999999999998,83.91452
11748,,1.7526,92.532768
11749,,1.778,83.460928
11750,,1.778,81.64656
11751,,1.778,102.0582
11752,,1.7018,77.11064
11753,,1.7526,86.18248
11754,,1.8034,79.3786
11755,,1.7018,92.98636
11756,,1.778,72.57472
11757,,1.8796,101.151016
11758,,1.7018,127.459352
11759,,1.8288,84.821704
11760,,1.7271999999999998,68.0388
11761,,1.8796,83.91452
11762,,1.8288,95.25431999999999
11763,,1.6764,102.0582
11764,,1.8288,71.667536
11765,,1.7271999999999998,74.84268
11766,,1.8034,90.7184
11767,,1.8541999999999998,78.471416
11768,,1.8541999999999998,74.84268
11769,,1.8541999999999998,93.439952
11770,,1.7018,77.11064
11771,,1.7018,77.11064
11772,,1.8034,111.13004
11773,,1.651,68.0388
11774,,1.8034,97.52228
11775,,1.8034,72.57472
11776,,1.905,119.748288
11777,,1.7018,81.64656
11778,,1.7526,83.91452
11779,,1.7271999999999998,96.615096
11780,,1.8034,76.657048
11781,,1.8288,90.7184
11782,,1.8541999999999998,88.45044
11783,,1.8288,89.811216
11784,,1.6764,103.872568
11785,,1.6256,97.52228
11786,,1.7018,63.50288
11787,,1.7271999999999998,90.264808
11788,,1.7526,93.439952
11789,,1.6764,111.13004
11790,,1.7018,102.511792
11791,,1.7271999999999998,72.57472
11792,,1.7018,97.068688
11793,,1.7526,95.25431999999999
11794,,1.7271999999999998,86.18248
11795,,1.7018,90.7184
11796,,1.7526,83.91452
11797,,1.8796,115.66596
11798,,1.7271999999999998,90.7184
11799,,1.7526,97.52228
11800,,1.7526,76.203456
11801,,1.651,63.049288
11802,,1.8034,97.52228
11803,,1.8541999999999998,122.923432
11804,,1.6001999999999998,70.30676
11805,,1.7018,88.45044
11806,,1.7271999999999998,88.904032
11807,,1.7526,117.93392
11808,,1.7018,81.64656
11809,,1.7526,70.30676
11810,,1.8288,104.32616
11811,,1.8541999999999998,74.84268
11812,,1.778,106.59412
11813,,1.778,104.32616
11814,,1.7526,90.7184
11815,,1.6764,90.7184
11816,,1.7526,79.3786
11817,,1.6256,68.0388
11818,,1.8288,88.904032
11819,,1.8034,91.171992
11820,,1.8796,117.026736
11821,,1.7271999999999998,97.975872
11822,,1.778,83.91452
11823,,1.8034,75.749864
11824,,1.7018,64.410064
11825,,1.6764,79.3786
11826,,1.7271999999999998,94.80072799999999
11827,,1.8288,127.912944
11828,,1.8541999999999998,108.86207999999999
11829,,1.8288,81.192968
11830,,1.778,88.45044
11831,,1.778,72.57472
11832,,1.8034,92.98636
11833,,1.778,72.57472
11834,,1.8288,121.562656
11835,,1.8541999999999998,108.86207999999999
11836,,1.778,83.91452
11837,,1.8288,99.79024
